tenant_id,transaction_date,category_name,city,region,total_revenue,units_sold
acmecorp,2026-08-14,Electronics,New York,NY,4970.5,21
acmecorp,2026-08-14,Clothing,San Francisco,CA,1407.63,10
acmecorp,2026-08-14,Home & Garden,Seattle,WA,813.85,8
acmecorp,2026-08-14,Sports,Dallas,TX,3096.57,16
acmecorp,2026-08-15,Electronics,New York,NY,6642.41,22
acmecorp,2026-08-15,Clothing,Austin,TX,1342.27,7
acmecorp,2026-08-15,Home & Garden,Seattle,WA,1169.37,8
acmecorp,2026-08-15,Sports,Los Angeles,CA,2707.52,12
acmecorp,2026-08-16,Electronics,Chicago,IL,4361.28,14
acmecorp,2026-08-16,Clothing,Seattle,WA,1087.37,10
acmecorp,2026-08-16,Home & Garden,Los Angeles,CA,1134.47,5
acmecorp,2026-08-16,Sports,San Francisco,CA,2912.5,11
acmecorp,2026-08-17,Electronics,San Francisco,CA,5211.67,22
acmecorp,2026-08-17,Clothing,Austin,TX,1266.9,7
acmecorp,2026-08-17,Home & Garden,Seattle,WA,968.82,10
acmecorp,2026-08-17,Sports,Dallas,TX,2659.12,13
acmecorp,2026-08-18,Electronics,Dallas,TX,6145.38,19
acmecorp,2026-08-18,Clothing,Seattle,WA,1713.79,9
acmecorp,2026-08-18,Home & Garden,Dallas,TX,1073.86,10
acmecorp,2026-08-18,Sports,Austin,TX,1951.63,15
acmecorp,2026-08-19,Electronics,San Francisco,CA,5353.52,20
acmecorp,2026-08-19,Clothing,Dallas,TX,1835.57,12
acmecorp,2026-08-19,Home & Garden,New York,NY,1104.21,5
acmecorp,2026-08-19,Sports,Dallas,TX,2595.04,18
acmecorp,2026-08-20,Electronics,Austin,TX,6476.26,10
acmecorp,2026-08-20,Clothing,Austin,TX,1478.63,8
acmecorp,2026-08-20,Home & Garden,Chicago,IL,728.43,5
acmecorp,2026-08-20,Sports,New York,NY,3160.46,17
acmecorp,2026-08-21,Electronics,Los Angeles,CA,4761.96,15
acmecorp,2026-08-21,Clothing,San Francisco,CA,1065.89,8
acmecorp,2026-08-21,Home & Garden,Dallas,TX,1120.26,6
acmecorp,2026-08-21,Sports,Chicago,IL,2167.96,9
acmecorp,2026-08-22,Electronics,San Francisco,CA,6783.17,10
acmecorp,2026-08-22,Clothing,Austin,TX,986.23,15
acmecorp,2026-08-22,Home & Garden,Chicago,IL,949.85,7
acmecorp,2026-08-22,Sports,Seattle,WA,2409.25,11
acmecorp,2026-08-23,Electronics,Dallas,TX,6176.14,18
acmecorp,2026-08-23,Clothing,San Francisco,CA,1776.34,13
acmecorp,2026-08-23,Home & Garden,New York,NY,1178.7,10
acmecorp,2026-08-23,Sports,San Francisco,CA,2592.1,15
acmecorp,2026-08-24,Electronics,Seattle,WA,5936.87,17
acmecorp,2026-08-24,Clothing,Dallas,TX,1375.05,9
acmecorp,2026-08-24,Home & Garden,Los Angeles,CA,849.86,7
acmecorp,2026-08-24,Sports,Seattle,WA,1816.85,9
acmecorp,2026-08-25,Electronics,Dallas,TX,5527.45,13
acmecorp,2026-08-25,Clothing,San Francisco,CA,1730.23,11
acmecorp,2026-08-25,Home & Garden,Austin,TX,991.02,11
acmecorp,2026-08-25,Sports,Los Angeles,CA,2106.7,18
acmecorp,2026-08-26,Electronics,Seattle,WA,5696.86,19
acmecorp,2026-08-26,Clothing,Dallas,TX,1333.53,10
acmecorp,2026-08-26,Home & Garden,Austin,TX,941.03,9
acmecorp,2026-08-26,Sports,Los Angeles,CA,2753.53,8
acmecorp,2026-08-27,Electronics,Los Angeles,CA,6269.83,19
acmecorp,2026-08-27,Clothing,Chicago,IL,1696.34,11
acmecorp,2026-08-27,Home & Garden,San Francisco,CA,856.0,11
acmecorp,2026-08-27,Sports,Chicago,IL,2365.24,15
acmecorp,2026-08-28,Electronics,Dallas,TX,3580.48,12
acmecorp,2026-08-28,Clothing,Chicago,IL,1779.76,9
acmecorp,2026-08-28,Home & Garden,Los Angeles,CA,681.21,10
acmecorp,2026-08-28,Sports,San Francisco,CA,2705.12,9
acmecorp,2026-08-29,Electronics,San Francisco,CA,4362.67,12
acmecorp,2026-08-29,Clothing,Dallas,TX,1334.32,7
acmecorp,2026-08-29,Home & Garden,Chicago,IL,681.44,10
acmecorp,2026-08-29,Sports,Austin,TX,2757.25,15
acmecorp,2026-08-30,Electronics,Chicago,IL,5722.43,20
acmecorp,2026-08-30,Clothing,Seattle,WA,1234.55,10
acmecorp,2026-08-30,Home & Garden,San Francisco,CA,978.49,7
acmecorp,2026-08-30,Sports,Seattle,WA,2740.24,16
acmecorp,2026-08-31,Electronics,Austin,TX,3532.23,16
acmecorp,2026-08-31,Clothing,New York,NY,1367.25,13
acmecorp,2026-08-31,Home & Garden,New York,NY,985.25,5
acmecorp,2026-08-31,Sports,San Francisco,CA,1963.26,16
acmecorp,2026-09-01,Electronics,New York,NY,5072.07,16
acmecorp,2026-09-01,Clothing,Los Angeles,CA,1489.52,10
acmecorp,2026-09-01,Home & Garden,Dallas,TX,901.83,8
acmecorp,2026-09-01,Sports,New York,NY,2213.83,13
acmecorp,2026-09-02,Electronics,Seattle,WA,5362.08,13
acmecorp,2026-09-02,Clothing,New York,NY,977.98,6
acmecorp,2026-09-02,Home & Garden,Austin,TX,837.59,7
acmecorp,2026-09-02,Sports,Los Angeles,CA,1851.02,16
acmecorp,2026-09-03,Electronics,Chicago,IL,5216.48,17
acmecorp,2026-09-03,Clothing,Los Angeles,CA,1324.59,9
acmecorp,2026-09-03,Home & Garden,New York,NY,636.02,10
acmecorp,2026-09-03,Sports,Los Angeles,CA,1985.37,9
acmecorp,2026-09-04,Electronics,Dallas,TX,4347.16,11
acmecorp,2026-09-04,Clothing,Los Angeles,CA,880.98,6
acmecorp,2026-09-04,Home & Garden,New York,NY,897.54,5
acmecorp,2026-09-04,Sports,Seattle,WA,2882.58,10
acmecorp,2026-09-05,Electronics,Seattle,WA,4382.53,12
acmecorp,2026-09-05,Clothing,Chicago,IL,1466.64,6
acmecorp,2026-09-05,Home & Garden,Chicago,IL,1098.83,9
acmecorp,2026-09-05,Sports,New York,NY,1774.99,14
acmecorp,2026-09-06,Electronics,Austin,TX,5607.7,14
acmecorp,2026-09-06,Clothing,Austin,TX,1266.19,13
acmecorp,2026-09-06,Home & Garden,Dallas,TX,1131.59,4
acmecorp,2026-09-06,Sports,Austin,TX,2549.32,13
acmecorp,2026-09-07,Electronics,New York,NY,3839.11,9
acmecorp,2026-09-07,Clothing,San Francisco,CA,903.92,11
acmecorp,2026-09-07,Home & Garden,San Francisco,CA,774.3,5
acmecorp,2026-09-07,Sports,San Francisco,CA,1506.46,13
acmecorp,2026-09-08,Electronics,Seattle,WA,3842.65,16
acmecorp,2026-09-08,Clothing,Dallas,TX,1597.21,6
acmecorp,2026-09-08,Home & Garden,Austin,TX,861.0,6
acmecorp,2026-09-08,Sports,Dallas,TX,1945.48,12
acmecorp,2026-09-09,Electronics,Seattle,WA,3000.14,16
acmecorp,2026-09-09,Clothing,Chicago,IL,969.45,12
acmecorp,2026-09-09,Home & Garden,Seattle,WA,752.56,9
acmecorp,2026-09-09,Sports,Los Angeles,CA,2311.7,7
acmecorp,2026-09-10,Electronics,Dallas,TX,3847.74,11
acmecorp,2026-09-10,Clothing,Seattle,WA,1243.59,6
acmecorp,2026-09-10,Home & Garden,Los Angeles,CA,1041.61,6
acmecorp,2026-09-10,Sports,Chicago,IL,2355.19,12
acmecorp,2026-09-11,Electronics,Seattle,WA,4026.88,19
acmecorp,2026-09-11,Clothing,New York,NY,1141.74,7
acmecorp,2026-09-11,Home & Garden,New York,NY,603.94,9
acmecorp,2026-09-11,Sports,Chicago,IL,1847.82,11
acmecorp,2026-09-12,Electronics,New York,NY,3268.52,10
acmecorp,2026-09-12,Clothing,Austin,TX,1557.67,12
acmecorp,2026-09-12,Home & Garden,Los Angeles,CA,877.22,7
acmecorp,2026-09-12,Sports,Chicago,IL,2320.62,12
acmecorp,2026-09-13,Electronics,Austin,TX,5867.82,9
acmecorp,2026-09-13,Clothing,San Francisco,CA,1222.3,13
acmecorp,2026-09-13,Home & Garden,Chicago,IL,746.57,7
acmecorp,2026-09-13,Sports,Dallas,TX,1722.87,10
acmecorp,2026-09-14,Electronics,Seattle,WA,3455.71,18
acmecorp,2026-09-14,Clothing,Los Angeles,CA,1498.31,12
acmecorp,2026-09-14,Home & Garden,Dallas,TX,813.99,5
acmecorp,2026-09-14,Sports,Austin,TX,2337.76,16
acmecorp,2026-09-15,Electronics,San Francisco,CA,4230.14,19
acmecorp,2026-09-15,Clothing,Dallas,TX,1013.63,11
acmecorp,2026-09-15,Home & Garden,San Francisco,CA,791.19,6
acmecorp,2026-09-15,Sports,Chicago,IL,2681.91,8
acmecorp,2026-09-16,Electronics,San Francisco,CA,5327.07,12
acmecorp,2026-09-16,Clothing,Seattle,WA,1543.65,13
acmecorp,2026-09-16,Home & Garden,Chicago,IL,844.84,9
acmecorp,2026-09-16,Sports,Austin,TX,2054.99,7
acmecorp,2026-09-17,Electronics,Seattle,WA,4779.54,13
acmecorp,2026-09-17,Clothing,Austin,TX,1465.43,11
acmecorp,2026-09-17,Home & Garden,Seattle,WA,742.17,5
acmecorp,2026-09-17,Sports,Seattle,WA,1708.84,7
acmecorp,2026-09-18,Electronics,Chicago,IL,4515.0,18
acmecorp,2026-09-18,Clothing,Los Angeles,CA,1019.51,10
acmecorp,2026-09-18,Home & Garden,New York,NY,971.96,9
acmecorp,2026-09-18,Sports,Los Angeles,CA,1845.4,13
acmecorp,2026-09-19,Electronics,New York,NY,4085.73,9
acmecorp,2026-09-19,Clothing,Chicago,IL,1507.25,9
acmecorp,2026-09-19,Home & Garden,Austin,TX,932.31,6
acmecorp,2026-09-19,Sports,Los Angeles,CA,2253.86,11
acmecorp,2026-09-20,Electronics,Los Angeles,CA,5404.54,10
acmecorp,2026-09-20,Clothing,Los Angeles,CA,1349.67,12
acmecorp,2026-09-20,Home & Garden,Austin,TX,724.05,5
acmecorp,2026-09-20,Sports,Dallas,TX,1817.56,8
acmecorp,2026-09-21,Electronics,Austin,TX,5546.96,13
acmecorp,2026-09-21,Clothing,Chicago,IL,1181.47,11
acmecorp,2026-09-21,Home & Garden,Los Angeles,CA,731.28,6
acmecorp,2026-09-21,Sports,Austin,TX,2732.26,15
acmecorp,2026-09-22,Electronics,Los Angeles,CA,3309.09,17
acmecorp,2026-09-22,Clothing,San Francisco,CA,1134.32,13
acmecorp,2026-09-22,Home & Garden,New York,NY,882.66,5
acmecorp,2026-09-22,Sports,Chicago,IL,2383.54,11
acmecorp,2026-09-23,Electronics,Seattle,WA,4308.85,14
acmecorp,2026-09-23,Clothing,New York,NY,1109.26,9
acmecorp,2026-09-23,Home & Garden,Dallas,TX,664.22,9
acmecorp,2026-09-23,Sports,Chicago,IL,2519.09,10
acmecorp,2026-09-24,Electronics,Austin,TX,4588.85,13
acmecorp,2026-09-24,Clothing,Austin,TX,1417.14,9
acmecorp,2026-09-24,Home & Garden,Austin,TX,1036.28,7
acmecorp,2026-09-24,Sports,Austin,TX,2421.5,7
acmecorp,2026-09-25,Electronics,Los Angeles,CA,3686.07,10
acmecorp,2026-09-25,Clothing,Dallas,TX,957.4,12
acmecorp,2026-09-25,Home & Garden,Seattle,WA,578.58,7
acmecorp,2026-09-25,Sports,New York,NY,1946.05,10
acmecorp,2026-09-26,Electronics,Seattle,WA,4760.35,16
acmecorp,2026-09-26,Clothing,Austin,TX,1549.03,10
acmecorp,2026-09-26,Home & Garden,San Francisco,CA,927.63,7
acmecorp,2026-09-26,Sports,Austin,TX,2699.22,7
acmecorp,2026-09-27,Electronics,Los Angeles,CA,4254.97,17
acmecorp,2026-09-27,Clothing,San Francisco,CA,1017.74,13
acmecorp,2026-09-27,Home & Garden,San Francisco,CA,1064.52,4
acmecorp,2026-09-27,Sports,San Francisco,CA,2434.92,13
acmecorp,2026-09-28,Electronics,Chicago,IL,4641.77,9
acmecorp,2026-09-28,Clothing,Los Angeles,CA,1294.65,9
acmecorp,2026-09-28,Home & Garden,Los Angeles,CA,1039.85,10
acmecorp,2026-09-28,Sports,Chicago,IL,2018.77,15
acmecorp,2026-09-29,Electronics,San Francisco,CA,6091.85,16
acmecorp,2026-09-29,Clothing,Chicago,IL,1245.97,13
acmecorp,2026-09-29,Home & Garden,Austin,TX,930.18,8
acmecorp,2026-09-29,Sports,Austin,TX,2484.56,13
acmecorp,2026-09-30,Electronics,Los Angeles,CA,5226.77,19
acmecorp,2026-09-30,Clothing,Seattle,WA,920.91,10
acmecorp,2026-09-30,Home & Garden,San Francisco,CA,1057.45,6
acmecorp,2026-09-30,Sports,San Francisco,CA,2532.22,11
